xxxxx,2008-06-17 17:42:14.8800,5.1669,-82.5503,35.0,xxxx,yyyyy,MW,5.9,
xxxxx,2008-06-25 23:37:12.5600,41.9496,142.4471,57.1,xxxx,yyyyy,MW,5.4,
xxxxx,2008-06-29 20:53:03.1700,45.0955,137.4133,308.8,xxxx,yyyyy,MW,5.9,
xxxxx,2008-07-05 02:12:06.0700,53.9462,152.8633,646.1,xxxx,yyyyy,MW,7.7,
xxxxx,2008-07-06 01:00:09.0800,45.3251,151.1549,23.2,xxxx,yyyyy,MW,5.6,
xxxxx,2008-07-06 09:08:24.7000,45.2896,151.1091,44.8,xxxx,yyyyy,MW,5.7,
xxxxx,2008-07-08 09:13:07.6200,-15.9861,-71.7482,122.6,xxxx,yyyyy,MW,6.2,
xxxxx,2008-07-15 03:26:36.5500,35.9232,27.804,64.9,xxxx,yyyyy,MW,6.3,
xxxxx,2008-07-17 22:51:55.3800,44.3817,-129.4242,10.0,xxxx,yyyyy,MW,5.6,
xxxxx,2008-07-19 02:39:29.6700,37.5426,142.2558,28.3,xxxx,yyyyy,MW,6.8,
xxxxx,2008-07-21 11:30:30.6900,37.2056,142.0794,29.5,xxxx,yyyyy,MW,5.8,
xxxxx,2008-07-23 15:26:20.7400,39.7959,141.5,113.1,xxxx,yyyyy,MW,6.8,
xxxxx,2008-07-24 01:43:18.4200,50.9283,157.512,45.3,xxxx,yyyyy,MW,6.1,
xxxxx,2008-07-25 00:29:25.6200,51.2423,178.9446,40.6,xxxx,yyyyy,MW,5.7,
xxxxx,2008-07-27 21:15:42.1800,-0.2489,-18.2954,15.6,xxxx,yyyyy,MW,5.8,
xxxxx,2008-08-04 04:42:15.6600,49.8638,156.3629,84.0,xxxx,yyyyy,MW,5.7,
xxxxx,2008-08-13 18:30:57.5700,83.5319,114.542,10.0,xxxx,yyyyy,MW,5.7,
xxxxx,2008-08-14 22:55:52.5900,7.4243,-82.6765,35.0,xxxx,yyyyy,MW,5.5,
xxxxx,2008-08-16 04:01:07.3500,52.262,98.1675,3.0,xxxx,yyyyy,MW,5.7,
xxxxx,2008-08-26 21:00:36.7400,-7.6632,-74.3692,153.9,xxxx,yyyyy,MW,6.4,
xxxxx,2008-08-27 01:35:31.6000,51.6568,104.1442,10.0,xxxx,yyyyy,MW,6.3,
xxxxx,2008-08-28 15:22:23.6100,-0.0245,-17.4395,4.5,xxxx,yyyyy,MW,6.3,
xxxxx,2008-09-03 11:25:14.5900,-26.83,-63.1933,570.6,xxxx,yyyyy,MW,6.3,
xxxxx,2008-09-10 16:11:59.3100,-20.3049,-69.1785,3.9,xxxx,yyyyy,mb,5.6,
xxxxx,2008-09-13 09:32:02.1300,4.8429,-75.4786,133.7,xxxx,yyyyy,MW,5.7,
xxxxx,2008-09-16 07:28:25.0800,0.862,-28.9611,10.0,xxxx,yyyyy,MW,5.8,
xxxxx,2008-09-18 11:58:51.2200,51.9447,158.2871,67.3,xxxx,yyyyy,MW,5.8,
